status;matchType;candidateCount;appKey;serie;set;abbr;kaartnr;kaartnaam;cmProductId;cmExpansionId;cmSetCode;cmSetName;cmNumber;cmName;cmRawName;price;foilTrendPrice;url
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|044|Tyrunt;Mega Evolution;Perfect Order;POR;044;Tyrunt;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|045|Tyrantrum;Mega Evolution;Perfect Order;POR;045;Tyrantrum;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|046|Hawlucha;Mega Evolution;Perfect Order;POR;046;Hawlucha;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|047|Mega Zygarde ex;Mega Evolution;Perfect Order;POR;047;Mega Zygarde ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|048|Gastly;Mega Evolution;Perfect Order;POR;048;Gastly;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|049|Haunter;Mega Evolution;Perfect Order;POR;049;Haunter;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|050|Gengar;Mega Evolution;Perfect Order;POR;050;Gengar;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|051|Skorupi;Mega Evolution;Perfect Order;POR;051;Skorupi;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|052|Drapion;Mega Evolution;Perfect Order;POR;052;Drapion;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|053|Yveltal ex;Mega Evolution;Perfect Order;POR;053;Yveltal ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|054|Chien-Pao;Mega Evolution;Perfect Order;POR;054;Chien-Pao;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|055|Mega Skarmory ex;Mega Evolution;Perfect Order;POR;055;Mega Skarmory ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|056|Honedge;Mega Evolution;Perfect Order;POR;056;Honedge;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|057|Doublade;Mega Evolution;Perfect Order;POR;057;Doublade;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|058|Aegislash;Mega Evolution;Perfect Order;POR;058;Aegislash;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|059|Klefki;Mega Evolution;Perfect Order;POR;059;Klefki;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|060|Rattata;Mega Evolution;Perfect Order;POR;060;Rattata;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|061|Raticate;Mega Evolution;Perfect Order;POR;061;Raticate;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|062|Meowth ex;Mega Evolution;Perfect Order;POR;062;Meowth ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|063|Snorlax;Mega Evolution;Perfect Order;POR;063;Snorlax;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|064|Bunnelby;Mega Evolution;Perfect Order;POR;064;Bunnelby;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|065|Diggersby;Mega Evolution;Perfect Order;POR;065;Diggersby;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|066|Fletchling;Mega Evolution;Perfect Order;POR;066;Fletchling;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|067|Furfrou;Mega Evolution;Perfect Order;POR;067;Furfrou;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|068|Antique Jaw Fossil;Mega Evolution;Perfect Order;POR;068;Antique Jaw Fossil;877484;6443;;;;Antique Jaw Fossil;Antique Jaw Fossil;0.03;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877484
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|069|Antique Sail Fossil;Mega Evolution;Perfect Order;POR;069;Antique Sail Fossil;877485;6443;;;;Antique Sail Fossil;Antique Sail Fossil;0.04;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877485
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|070|Core Memory;Mega Evolution;Perfect Order;POR;070;Core Memory;877486;6443;;;;Core Memory;Core Memory;0.05;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877486
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|071|Crushing Hammer;Mega Evolution;Perfect Order;POR;071;Crushing Hammer;877487;6443;;;;Crushing Hammer;Crushing Hammer;0.10;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877487
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|072|Energy Search;Mega Evolution;Perfect Order;POR;072;Energy Search;877488;6443;;;;Energy Search;Energy Search;0.04;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877488
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|073|Energy Swatter;Mega Evolution;Perfect Order;POR;073;Energy Swatter;877489;6443;;;;Energy Swatter;Energy Swatter;0.05;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877489
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|074|Hole-Digging Shovel;Mega Evolution;Perfect Order;POR;074;Hole-Digging Shovel;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|075|Jacinthe;Mega Evolution;Perfect Order;POR;075;Jacinthe;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|076|Judge;Mega Evolution;Perfect Order;POR;076;Judge;877493;6443;;;;Judge;Judge;0.08;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877493
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|077|Lumiose City;Mega Evolution;Perfect Order;POR;077;Lumiose City;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|078|Lumiose Galette;Mega Evolution;Perfect Order;POR;078;Lumiose Galette;877495;6443;;;;Lumiose Galette;Lumiose Galette;0.04;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877495
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|079|Naveen;Mega Evolution;Perfect Order;POR;079;Naveen;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|080|Poké Ball;Mega Evolution;Perfect Order;POR;080;Poké Ball;877497;6443;;;;Poké Ball;Poké Ball;0.06;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877497
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|081|Poké Pad;Mega Evolution;Perfect Order;POR;081;Poké Pad;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|082|Pokémon Catcher;Mega Evolution;Perfect Order;POR;082;Pokémon Catcher;877499;6443;;;;Pokémon Catcher;Pokémon Catcher;0.07;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877499
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|083|Potion;Mega Evolution;Perfect Order;POR;083;Potion;877500;6443;;;;Potion;Potion;0.04;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877500
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|084|Rosa's Encouragement;Mega Evolution;Perfect Order;POR;084;Rosa's Encouragement;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|085|Tarragon;Mega Evolution;Perfect Order;POR;085;Tarragon;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|086|Growing Grass Energy;Mega Evolution;Perfect Order;POR;086;Growing Grass Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|087|Rocky Fighting Energy;Mega Evolution;Perfect Order;POR;087;Rocky Fighting Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|088|Telepathic Psychic Energy;Mega Evolution;Perfect Order;POR;088;Telepathic Psychic Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|089|Spewpa;Mega Evolution;Perfect Order;POR;089;Spewpa;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|090|Rowlet;Mega Evolution;Perfect Order;POR;090;Rowlet;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|091|Talonflame;Mega Evolution;Perfect Order;POR;091;Talonflame;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|092|Aurorus;Mega Evolution;Perfect Order;POR;092;Aurorus;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|093|Dedenne;Mega Evolution;Perfect Order;POR;093;Dedenne;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|094|Clefairy;Mega Evolution;Perfect Order;POR;094;Clefairy;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|095|Espurr;Mega Evolution;Perfect Order;POR;095;Espurr;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|096|Probopass;Mega Evolution;Perfect Order;POR;096;Probopass;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|097|Drapion;Mega Evolution;Perfect Order;POR;097;Drapion;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|098|Doublade;Mega Evolution;Perfect Order;POR;098;Doublade;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|099|Raticate;Mega Evolution;Perfect Order;POR;099;Raticate;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|100|Decidueye ex;Mega Evolution;Perfect Order;POR;100;Decidueye ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|101|Salazzle ex;Mega Evolution;Perfect Order;POR;101;Salazzle ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|102|Mega Starmie ex;Mega Evolution;Perfect Order;POR;102;Mega Starmie ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|103|Mega Clefable ex;Mega Evolution;Perfect Order;POR;103;Mega Clefable ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|104|Mega Zygarde ex;Mega Evolution;Perfect Order;POR;104;Mega Zygarde ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|105|Yveltal ex;Mega Evolution;Perfect Order;POR;105;Yveltal ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|106|Mega Skarmory ex;Mega Evolution;Perfect Order;POR;106;Mega Skarmory ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|107|Meowth ex;Mega Evolution;Perfect Order;POR;107;Meowth ex;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|108|Energy Recycler;Mega Evolution;Perfect Order;POR;108;Energy Recycler;877525;6443;;;;Energy Recycler;Energy Recycler;3.49;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877525
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|109|Forest of Vitality;Mega Evolution;Perfect Order;POR;109;Forest of Vitality;877526;6443;;;;Forest of Vitality;Forest of Vitality;6.96;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877526
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|110|Jacinthe;Mega Evolution;Perfect Order;POR;110;Jacinthe;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|111|Lumiose City;Mega Evolution;Perfect Order;POR;111;Lumiose City;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|112|Naveen;Mega Evolution;Perfect Order;POR;112;Naveen;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|113|Poké Pad;Mega Evolution;Perfect Order;POR;113;Poké Pad;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|114|Rosa's Encouragement;Mega Evolution;Perfect Order;POR;114;Rosa's Encouragement;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|115|Sacred Ash;Mega Evolution;Perfect Order;POR;115;Sacred Ash;877532;6443;;;;Sacred Ash;Sacred Ash;2.85;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877532
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|116|Tarragon;Mega Evolution;Perfect Order;POR;116;Tarragon;;;;;;;;;;
gekoppeld;mapped-expansion+unique-name;1;Mega Evolution|Perfect Order|POR|117|Wondrous Patch;Mega Evolution;Perfect Order;POR;117;Wondrous Patch;877534;6443;;;;Wondrous Patch;Wondrous Patch;4.10;;https://www.cardmarket.com/en/Pokemon/Products?idProduct=877534
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|118|Mega Starmie ex;Mega Evolution;Perfect Order;POR;118;Mega Starmie ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|119|Mega Clefable ex;Mega Evolution;Perfect Order;POR;119;Mega Clefable ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|120|Mega Zygarde ex;Mega Evolution;Perfect Order;POR;120;Mega Zygarde ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|121|Meowth ex;Mega Evolution;Perfect Order;POR;121;Meowth ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|122|Jacinthe;Mega Evolution;Perfect Order;POR;122;Jacinthe;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|123|Rosa's Encouragement;Mega Evolution;Perfect Order;POR;123;Rosa's Encouragement;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Perfect Order|POR|124|Mega Zygarde ex;Mega Evolution;Perfect Order;POR;124;Mega Zygarde ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|001|Erika's Oddish;Mega Evolution;Ascended Heroes;ASC;001;Erika's Oddish;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|002|Erika's Gloom;Mega Evolution;Ascended Heroes;ASC;002;Erika's Gloom;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|003|Erika's Vileplume ex;Mega Evolution;Ascended Heroes;ASC;003;Erika's Vileplume ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|004|Erika's Bellsprout;Mega Evolution;Ascended Heroes;ASC;004;Erika's Bellsprout;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|005|Erika's Weepinbell;Mega Evolution;Ascended Heroes;ASC;005;Erika's Weepinbell;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|006|Erika's Victreebel;Mega Evolution;Ascended Heroes;ASC;006;Erika's Victreebel;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|007|Erika's Tangela;Mega Evolution;Ascended Heroes;ASC;007;Erika's Tangela;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|008|Chikorita;Mega Evolution;Ascended Heroes;ASC;008;Chikorita;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|009|Bayleef;Mega Evolution;Ascended Heroes;ASC;009;Bayleef;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|010|Mega Meganium ex;Mega Evolution;Ascended Heroes;ASC;010;Mega Meganium ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|011|Wurmple;Mega Evolution;Ascended Heroes;ASC;011;Wurmple;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|012|Silcoon;Mega Evolution;Ascended Heroes;ASC;012;Silcoon;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|013|Beautifly;Mega Evolution;Ascended Heroes;ASC;013;Beautifly;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|014|Cascoon;Mega Evolution;Ascended Heroes;ASC;014;Cascoon;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|015|Dustox;Mega Evolution;Ascended Heroes;ASC;015;Dustox;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|016|Budew;Mega Evolution;Ascended Heroes;ASC;016;Budew;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|017|Grubbin;Mega Evolution;Ascended Heroes;ASC;017;Grubbin;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|018|Team Rocket's Tarountula;Mega Evolution;Ascended Heroes;ASC;018;Team Rocket's Tarountula;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|019|Team Rocket's Spidops;Mega Evolution;Ascended Heroes;ASC;019;Team Rocket's Spidops;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|020|Charmander;Mega Evolution;Ascended Heroes;ASC;020;Charmander;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|021|Charmeleon;Mega Evolution;Ascended Heroes;ASC;021;Charmeleon;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|022|Mega Charizard Y ex;Mega Evolution;Ascended Heroes;ASC;022;Mega Charizard Y ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|023|Ethan's Slugma;Mega Evolution;Ascended Heroes;ASC;023;Ethan's Slugma;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|024|Ethan's Magcargo;Mega Evolution;Ascended Heroes;ASC;024;Ethan's Magcargo;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|025|Entei;Mega Evolution;Ascended Heroes;ASC;025;Entei;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|026|Ethan's Ho-Oh ex;Mega Evolution;Ascended Heroes;ASC;026;Ethan's Ho-Oh ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|027|Numel;Mega Evolution;Ascended Heroes;ASC;027;Numel;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|028|Camerupt;Mega Evolution;Ascended Heroes;ASC;028;Camerupt;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|029|Tepig;Mega Evolution;Ascended Heroes;ASC;029;Tepig;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|030|Pignite;Mega Evolution;Ascended Heroes;ASC;030;Pignite;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|031|Mega Emboar ex;Mega Evolution;Ascended Heroes;ASC;031;Mega Emboar ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|032|N's Darumaka;Mega Evolution;Ascended Heroes;ASC;032;N's Darumaka;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|033|N's Darmanitan;Mega Evolution;Ascended Heroes;ASC;033;N's Darmanitan;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|034|Salandit;Mega Evolution;Ascended Heroes;ASC;034;Salandit;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|035|Salazzle;Mega Evolution;Ascended Heroes;ASC;035;Salazzle;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|036|Scorbunny;Mega Evolution;Ascended Heroes;ASC;036;Scorbunny;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|037|Raboot;Mega Evolution;Ascended Heroes;ASC;037;Raboot;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|038|Cinderace ex;Mega Evolution;Ascended Heroes;ASC;038;Cinderace ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|039|Psyduck;Mega Evolution;Ascended Heroes;ASC;039;Psyduck;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|040|Golduck;Mega Evolution;Ascended Heroes;ASC;040;Golduck;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|041|Totodile;Mega Evolution;Ascended Heroes;ASC;041;Totodile;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|042|Croconaw;Mega Evolution;Ascended Heroes;ASC;042;Croconaw;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|043|Mega Feraligatr ex;Mega Evolution;Ascended Heroes;ASC;043;Mega Feraligatr ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|044|Sneasel;Mega Evolution;Ascended Heroes;ASC;044;Sneasel;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|045|Weavile;Mega Evolution;Ascended Heroes;ASC;045;Weavile;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|046|Snorunt;Mega Evolution;Ascended Heroes;ASC;046;Snorunt;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|047|Mega Froslass ex;Mega Evolution;Ascended Heroes;ASC;047;Mega Froslass ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|048|Regice ex;Mega Evolution;Ascended Heroes;ASC;048;Regice ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|049|N's Vanillite;Mega Evolution;Ascended Heroes;ASC;049;N's Vanillite;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|050|N's Vanillish;Mega Evolution;Ascended Heroes;ASC;050;N's Vanillish;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|051|N's Vanilluxe;Mega Evolution;Ascended Heroes;ASC;051;N's Vanilluxe;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|052|Snom;Mega Evolution;Ascended Heroes;ASC;052;Snom;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|053|Frosmoth;Mega Evolution;Ascended Heroes;ASC;053;Frosmoth;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|054|Glastrier;Mega Evolution;Ascended Heroes;ASC;054;Glastrier;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|055|Pikachu;Mega Evolution;Ascended Heroes;ASC;055;Pikachu;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|056|Raichu;Mega Evolution;Ascended Heroes;ASC;056;Raichu;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|057|Pikachu ex;Mega Evolution;Ascended Heroes;ASC;057;Pikachu ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|058|Voltorb ex;Mega Evolution;Ascended Heroes;ASC;058;Voltorb ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|059|Tynamo;Mega Evolution;Ascended Heroes;ASC;059;Tynamo;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|060|Eelektrik;Mega Evolution;Ascended Heroes;ASC;060;Eelektrik;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|061|Mega Eelektross ex;Mega Evolution;Ascended Heroes;ASC;061;Mega Eelektross ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|062|Stunfisk;Mega Evolution;Ascended Heroes;ASC;062;Stunfisk;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|063|Helioptile;Mega Evolution;Ascended Heroes;ASC;063;Helioptile;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|064|Heliolisk;Mega Evolution;Ascended Heroes;ASC;064;Heliolisk;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|065|Charjabug;Mega Evolution;Ascended Heroes;ASC;065;Charjabug;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|066|Vikavolt;Mega Evolution;Ascended Heroes;ASC;066;Vikavolt;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|067|Tapu Koko;Mega Evolution;Ascended Heroes;ASC;067;Tapu Koko;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|068|Hop's Pincurchin ex;Mega Evolution;Ascended Heroes;ASC;068;Hop's Pincurchin ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|069|Iono's Tadbulb;Mega Evolution;Ascended Heroes;ASC;069;Iono's Tadbulb;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|070|Iono's Bellibolt ex;Mega Evolution;Ascended Heroes;ASC;070;Iono's Bellibolt ex;;;;;;;;;;
niet gekoppeld;unmatched;0;Mega Evolution|Ascended Heroes|ASC|071|Iono's Wattrel;Mega Evolution;Ascended Heroes;ASC;071;Iono's Wattrel;;;;;;;;;;
